,score,group,uuid
1392,0.8523394292636343,1,475356d8-00c1-420e-8135-f553bec407eb
1393,0.8523393971153878,1,66c88e8a-3960-4fc9-b6cf-79280e1411b6
1383,0.8523396232017668,0,9eaab8e1-b020-4584-a8a5-a428beb3cdc7
1384,0.8523395840423506,0,164fb66b-e0c7-4340-8b97-42e2d79e43b4
1394,0.8523393834251343,1,bf2a48bc-c947-4fa4-9654-12fb308a5248
1395,0.8523393781140874,1,e8f339c3-53b1-4832-9236-49f31cf100e0
1388,0.8523394858923147,0,2ae26380-297c-4090-8468-2885485c0352
1391,0.852339440212418,0,096e096f-8131-49ae-b4b5-0f7f4fbadcf9
1398,0.8523392364157741,1,bbcf84b7-ec2c-4b5f-ac73-19f26948e658
1396,0.8523393587207051,0,ca3db345-f058-4f28-9163-834cf81f5941
1397,0.8523392651954572,0,44a9b4d1-c1c0-4251-84fc-8ad385a476b4
1399,0.8523392219558277,0,e90d86ff-b1ef-46eb-8bbc-f8cd8b74d7be
1400,0.8523391795168739,1,41117ebb-3b12-4bfd-be57-b3b8cc8c1eb0
1402,0.8523391330215783,0,a5754d6e-bdc2-41e1-bb3f-b329283c2781
1403,0.8523390910319132,0,9e4808a8-7876-4b6c-ab37-d18b7845a423
1401,0.8523391470116845,1,0e5098bb-bae2-4dbd-be8c-5289281935f4
1404,0.8523390754316731,1,7a9192f7-7c42-4ce8-a208-9ef082facac3
1408,0.8523390088415563,1,5247e74f-c12d-43f9-a9eb-7a1ef90d6047
1405,0.8523390698978915,0,f72449e9-2423-4098-9ce1-b4991011a4ed
1406,0.8523390475182038,0,2ca6b471-d161-4f43-868d-08ef1b633224
1411,0.8523389715994494,1,c9620fbb-bd19-443b-bada-c35fb8c3c45b
1412,0.8523389224908439,1,eaa76432-94f4-4acb-9a88-679ad48995f7
1413,0.8523388860628863,1,2ba7f522-90f0-4e17-957b-c2ebfc307f83
1407,0.8523390400817726,0,1d3f6568-7866-4892-a2f5-ad98d3f8efc8
1414,0.8523388481104812,1,fa6935dd-0021-4e84-86b1-e76cd5adec89
1416,0.8523387769901539,1,d3e32e2d-cbc3-48f6-bf6d-98b593490781
1417,0.8523387703275483,1,aa8946cf-bf2b-4ed4-a48b-188eb6e1857e
1418,0.8523387639394743,1,a9619341-8405-42bc-96b1-d9b002f19b77
1419,0.8523387526354603,1,832e2bc8-4004-4df9-8f56-21f04c6c41aa
1421,0.8523386977472965,1,67c69682-cb75-4792-8b10-b9627c3b5280
1422,0.8523386958625621,1,02687312-1c13-4259-9c29-b78fd0e0cb2d
1423,0.8523386938928778,1,bc0bf69a-978e-4b8a-a2e7-32f8c25379b6
1409,0.8523389918613321,0,28f45f7d-bf0f-47e1-a686-9cf428b21274
1425,0.8523385758150638,1,6f864ef3-ad76-4e31-b778-7c51e9513c07
1410,0.8523389870633893,0,aad3e84e-c3a5-4441-9dad-7409c0b6a260
1415,0.8523388417407992,0,888f2fca-1c65-40e3-8a55-fbce0cec62b1
1420,0.8523387190135144,0,28650fcb-7cdd-4b5e-81e8-732c5e7a9755
1424,0.8523385977597278,0,06a18b9d-7317-4275-aade-7ff808a9dde6
1426,0.8523385713480154,1,76211ccc-9783-49f8-b7e3-46e293cd5a6d
1427,0.8523385320788591,0,8a98ee26-5998-4e14-aacb-bd851760fd3b
1430,0.8523384023453906,1,7c27468a-947d-46af-9406-5ac33fc4a002
1432,0.8523383984831795,1,fe52b06d-8db8-4800-a22d-2f926624c86c
1433,0.8523383727841772,1,bd4c8bc2-fdd6-4b85-aa49-6848cf67a8a4
1434,0.8523383707328538,1,2628ac35-4d53-4d0f-8859-f3b3882eea34
1437,0.8523382028110609,1,f5c87722-0907-4ff9-88fe-8da5346eb7d9
1428,0.852338462249595,0,edbc0d55-ef06-4f7a-9761-22357947aff6
1429,0.8523384187529165,0,6100f1fd-18d1-420f-be8f-1470c9dfbfe7
1431,0.8523383996358048,0,a7ef27a3-c3a8-465a-a81e-7839dcf7856c
1435,0.8523382877157022,0,1034237e-9e02-44fb-a7db-472a8b913c00
1438,0.8523381602036073,1,5b9509b6-8004-429e-90d0-e2fd7f3d74a6
1436,0.8523382341948871,0,28e26f04-6e43-4152-be52-3eb42ca4a033
1440,0.8523381337048215,1,45352efb-64ea-477c-b79a-b47a33c5c72f
1439,0.8523381340325693,0,e56a66d9-db86-40d1-ab4e-5c5a5c9a256a
1442,0.8523380659474578,0,14bf697a-928f-42ea-ba4f-8dbddfe019ab
1449,0.8523372794549591,0,793bb647-5538-4ffd-8afd-523968d6b811
1450,0.8523371966803259,0,782e36d9-23b0-43d1-824a-f47a10bd21c1
1441,0.8523381243334116,1,62a06533-ac53-4584-a3b4-a45370180cf7
1451,0.8523370708664227,0,be175ef9-44cf-479c-a26c-283cff1c0c34
1443,0.8523379960767083,1,302374de-f6f7-4db0-8762-405c52674f15
1452,0.8523370337154096,0,173a953e-84ba-4994-8e29-b2dc127e7ac1
1444,0.852337986638861,1,722e7398-5780-4246-b4c2-2c5eaf91a1a8
1445,0.85233791422494,1,9a326c3c-b636-4b21-b52a-7076cd889d52
1446,0.8523378891454616,1,559aa9d2-6311-4313-9f66-68ff66374142
1453,0.8523370068058495,0,39436dab-ccf2-4396-9744-1b7713f2bb14
1457,0.848684260638842,0,07ec2972-1df9-444a-8238-bdebafdb9c36
1447,0.8523375211750075,1,9fe5bcb9-0446-46b5-b5c4-baee02028b8d
1461,0.8472232929546705,0,5c541f76-3284-4d6a-bc27-8a5da66e332f
1463,0.8472229674595747,0,b4cba7d7-f386-4ff2-9834-47ee60e543f6
1472,0.8457621990157959,0,0f9f074e-cf74-4256-be75-bf29cce586b8
1476,0.8457615150535032,0,b8450b0e-b569-46ff-a978-8932da34ab3c
1448,0.8523374461574316,1,32ec28f9-ec8a-43b1-9b28-b6dd4ee27668
1454,0.8523369045316362,1,5c484c71-cd6f-4940-9140-04c6bc480f88
1455,0.8523368666464292,1,7b421af9-fdd2-4606-a610-0c0ffcd0116f
1456,0.8486842621459496,1,ddba824a-0e2b-4feb-bfe9-5cbd0fd50e8d
1458,0.8486836581141016,1,1c9454e3-19f8-45a4-819d-282e95ac61ae
1459,0.8472247836997951,1,7f00c7c8-3ea4-4c8c-aa68-0669efe57973
1479,0.84576131775812,0,1c083096-0214-417e-9a34-f1b0c89a9a58
1460,0.8472236055741055,1,a02e2817-38d6-47c2-8d4b-727ff1945dd7
1480,0.8457613168468517,0,89c2307c-7b84-41db-ba6e-a20b0749c905
1482,0.8457612736832367,0,3acf21e9-bd1d-4afb-9861-08781651bf3f
1462,0.8472229701151903,1,214b5b87-58f6-43f9-9b15-920149d198cc
1464,0.8472222803912726,1,3d42e413-56ff-40b0-96de-4ef5abea65f5
1465,0.8472221480968734,1,9d2f3fc3-5801-4a61-97fc-b2ee368a91b7
1484,0.8457610546213793,0,6240e1d4-655f-41e5-b97d-d7440a1e553f
1488,0.8457609776863891,0,706a3a41-ccc0-4f7d-a2c7-9802badd9585
1494,0.8457607588052066,0,d9774aad-f141-46c8-977d-58a91c037563
1466,0.8472219689667604,1,cdc5daae-c5e1-4e29-bff9-37642606d934
1500,0.8457604175104598,0,3ad4bbbe-7584-4760-8755-857c072c3aa9
1467,0.847221912482235,1,f505e1f3-eba2-4928-a79c-a60dad2493a2
1501,0.8457603992343468,0,10f3e009-e219-4b4c-8cfb-1bf9c5e8e119
1468,0.8472216135436257,1,b26c17be-a51e-41f8-9efc-0c11ceed87ba
1469,0.8472209605375095,1,a9012822-1d48-4db6-b1f2-003d482b489a
1505,0.8457602209961089,0,02be54fa-f5a0-4399-88c0-8a58cb83fc14
1508,0.8457600627413017,0,00b10cd1-2eab-4b1e-a9d8-cb739911d10a
1513,0.8457596098913782,0,387e4573-ac77-44e3-a469-54ec7e8f635f
1517,0.8457593532804655,0,cfcab699-40f6-4b2b-871f-8d420bbccdb2
1470,0.8472208142151778,1,accba1b6-678a-4bd1-8ba5-e115f2f8ca0c
1471,0.8457625895063471,1,f33d7c0d-de75-4175-84cc-d0f4432cbf43
1520,0.8457590459993607,0,21b2db19-9288-4095-a144-a7ea44e3b891
1473,0.8457618706069119,1,7b8d9276-9dc2-495b-9315-10de49045304
1474,0.8457617633352251,1,f4d6928b-bb5e-41ca-9f61-3d493969b926
1523,0.8457588195645326,0,51dd77e7-aa30-464c-9fbc-6ee8a59544a8
1527,0.8457582665936728,0,e451bb5f-613e-41f2-85a5-475061d59d73
1475,0.8457616485266025,1,1873f154-9e77-45dc-a627-50864b171866
1528,0.8457577230751395,0,483897d6-53f6-44a9-a466-9ca620b02213
1477,0.8457613872698757,1,739acadf-add7-4a73-8ebc-4952598475ff
1478,0.8457613653903822,1,84a926b4-6f4e-47e0-8e7c-5e6a56546176
1481,0.845761281376057,1,65453b45-3df3-4749-bfe3-0aadfc954eee
1531,0.8406435998753672,0,e6531a6d-14c7-4bf4-b3a5-e3db8e9284af
1483,0.8457611846769436,1,5bcd2352-ec75-49e2-8391-6a8fe91b4b9a
1534,0.8406428475754776,0,5e776fd3-0d14-4c08-b24c-baef11135382
1536,0.8391838688269175,0,fc99ec90-adb3-40ac-86a2-c0bb6e51fb6e
