sex,age_cat,race,two_year_recid,score
1,2,1,1,0.6527784568388931
1,1,1,1,0.652778110425957
1,2,0,1,0.6527777011162725
1,0,0,1,0.6527776410082041
1,2,1,1,0.6527775097252968
1,2,1,1,0.6527766244365099
1,2,1,1,0.6527757439731829
1,2,0,0,0.6513173987301093
0,1,1,0,0.6513171930296298
1,2,0,1,0.6513171086991881
1,2,1,0,0.6513169939402456
1,1,1,0,0.6513169197391067
1,0,0,1,0.6513165760483366
1,2,0,0,0.6513163845898298
1,2,1,1,0.6513163746450189
0,1,1,0,0.6513162519000839
1,2,1,0,0.6513162254099765
1,1,1,1,0.6513161946964023
1,1,1,0,0.6513160829521625
0,1,1,0,0.6513160167135801
1,1,0,0,0.6513159851962633
1,0,0,1,0.6513158635985541
1,2,0,0,0.6513158191858079
0,2,0,1,0.6513157132776815
1,1,1,1,0.6513157042984322
1,2,1,1,0.6513157024014377
1,1,1,0,0.6513156438598026
1,2,1,0,0.6513156148767418
1,2,0,0,0.6513154447245321
0,2,0,0,0.6513153943275589
1,2,1,0,0.6513153629313578
0,2,0,0,0.6513152801070758
1,2,0,1,0.6513151317054351
1,1,0,1,0.6513151300967673
0,1,0,0,0.651315003987653
1,1,1,0,0.6513149309686743
1,2,1,1,0.6513148144890124
1,0,1,0,0.6513147725453322
0,2,0,1,0.6513146364591252
1,2,1,1,0.6513145931381044
1,2,1,0,0.6513145449824106
0,1,1,0,0.6513142931013121
0,1,0,0,0.6513141061384321
1,2,1,1,0.6513134558286438
0,2,1,0,0.6513132412631285
1,2,0,1,0.6513128603510145
1,0,0,1,0.650584190311384
1,0,1,0,0.6491217720864784
1,2,1,0,0.6476626754291783
0,2,1,0,0.6476616803717512
1,2,1,1,0.6476612305294679
0,2,1,1,0.6476607779063926
1,2,1,1,0.6476598085796395
1,2,1,1,0.6476597530404173
1,2,1,1,0.6476590689345197
1,2,1,1,0.6462005243866067
1,2,1,1,0.6462004323156372
1,2,1,0,0.6461994960178601
0,2,1,1,0.6461993968919888
0,0,0,0,0.6461992998190584
1,2,1,1,0.6461991794746734
0,2,1,1,0.6461988414838183
1,2,1,1,0.646198798784381
1,0,0,1,0.6461987611231297
0,2,0,1,0.6461973380719861
1,0,1,0,0.6447386132055749
1,2,1,0,0.644738527172453
1,2,1,0,0.6447385110486729
1,1,1,1,0.6447381716091043
0,2,0,1,0.6447378198869835
1,2,1,0,0.6447375391102985
0,2,0,1,0.6447372123146693
1,1,1,1,0.6447372004133286
1,2,1,0,0.6447371657909088
1,1,1,1,0.6447371285980145
0,1,1,0,0.6447371167702219
0,2,1,1,0.6447370696406111
1,2,1,0,0.6447370627329098
1,2,1,0,0.6447369844710898
1,2,1,0,0.6447369513064755
1,2,0,1,0.6447368525566568
0,2,1,0,0.6447368510375816
0,1,1,1,0.6447363857010392
1,2,1,0,0.6447363133314279
1,1,1,1,0.6447361790738986
1,2,0,1,0.6447361788681377
1,2,0,1,0.6447361276401097
1,1,1,1,0.6447360814994587
1,2,1,0,0.6447360806982219
0,2,0,0,0.6447356793520695
1,2,1,1,0.6447355845947276
1,0,1,0,0.644005543579722
1,2,1,1,0.6440049259857868
1,0,1,1,0.6425431245145254
1,2,0,0,0.6410822231665441
1,2,1,1,0.641082110445086
1,2,1,0,0.6410820835490146
1,2,1,1,0.6410815597993971
1,2,1,0,0.6396214704994073
1,2,1,0,0.6396213250633896
1,2,1,1,0.6396206945804475
1,2,1,1,0.6396206268695509
1,2,1,1,0.6396199167593998
1,2,1,1,0.639619178372886
1,1,0,1,0.6381592395802496
1,2,0,1,0.6381591377910331
1,0,0,0,0.6381589306118886
0,2,1,0,0.638158625856516
1,0,1,1,0.638158609868328
1,0,1,1,0.638158441256447
1,2,0,1,0.6381581727935999
1,2,0,1,0.6381581346548508
1,2,1,0,0.6381580925988839
0,2,1,1,0.638158043765129
1,2,0,0,0.6381579381307373
1,2,1,0,0.6381579027603133
1,1,1,1,0.6381578596884834
1,2,1,1,0.6381578549119227
1,2,0,0,0.6381578221923162
0,2,1,1,0.6381575927138665
0,2,1,1,0.6381575835261708
1,1,0,1,0.6381575434558683
1,2,1,1,0.6381572829157318
1,2,0,1,0.6381569078817397
1,0,1,0,0.6359654469528464
1,0,1,1,0.6359641474243223
1,2,1,1,0.634503798062696
1,2,1,1,0.6345020421793152
1,2,0,1,0.6330416190421257
1,2,1,1,0.6330411382199923
1,2,0,0,0.6330404482942277
1,2,1,0,0.633039868859992
1,2,0,0,0.6315797938389791
0,2,0,1,0.6315797032162942
0,2,1,1,0.6315796851075387
1,0,1,0,0.6315795337272718
1,2,1,0,0.631579398760818
1,2,0,1,0.6315792899498242
1,2,0,0,0.6315790933021043
1,2,0,1,0.631578927015354
1,1,0,1,0.6315788979706759
0,2,0,1,0.631578824525564
1,0,1,1,0.6315786140446731
1,2,0,1,0.6315785952214867
1,1,1,1,0.6315785557265121
1,2,1,1,0.6315785109897075
1,2,1,0,0.6315784732271733
1,2,1,1,0.6315783543147646
1,1,0,1,0.6315782378530381
1,2,1,1,0.6315781480853333
1,2,0,1,0.6315779214278786
1,2,1,1,0.6315779162400498
1,2,0,0,0.6315769867772663
1,2,1,1,0.6315765752430398
1,0,1,0,0.630849430336561
1,0,0,1,0.6308490187966066
1,1,1,0,0.630119122944306
0,2,0,0,0.63011895735815
0,1,0,0,0.63011875047538
0,2,1,0,0.6301186977338863
1,1,1,1,0.6301186444230211
1,1,1,0,0.6301186368886419
1,1,0,1,0.6301185829838916
1,1,1,1,0.6301185335239347
1,1,0,1,0.6301184606069138
1,2,1,0,0.6301184312424918
1,1,1,0,0.6301184115056337
1,1,1,0,0.6301183114403552
1,2,0,0,0.6301181433863159
1,1,1,0,0.6301181128350278
1,1,1,0,0.6301180206270923
1,1,0,1,0.6301180130783647
1,1,1,0,0.6301178774723073
1,1,1,1,0.6301178542669346
1,1,1,0,0.630117838016888
1,2,1,1,0.6301178003723191
1,1,1,0,0.6301177964133967
1,1,1,1,0.6301177694916058
1,2,1,0,0.6301177642977098
1,2,1,1,0.6301176709696116
1,1,0,0,0.6301176070673923
1,1,1,0,0.6301176056474092
1,1,0,0,0.6301175793875513
1,2,1,1,0.6301175510233338
1,2,1,1,0.6301174703957659
1,1,1,0,0.6301174137651983
0,2,1,0,0.6301174058119601
1,1,0,0,0.6301173894800579
1,2,0,1,0.6301173551158055
1,2,0,0,0.6301173293452106
1,1,0,0,0.630117296042806
0,0,0,1,0.6301172869858452
1,1,1,0,0.6301171057396175
1,1,1,1,0.6301170875307482
1,1,0,0,0.630117057461967
1,0,1,1,0.6301170332810271
1,2,1,0,0.6301170211636525
1,2,0,0,0.6301170183787355
0,2,0,1,0.6301170009608967
0,2,0,0,0.6301169819327714
1,1,0,1,0.6301169151804974
1,2,0,1,0.6301169023894536
1,2,0,0,0.6301168963093849
1,2,1,0,0.6301168148813473
1,1,1,1,0.6301168030080236
1,1,1,1,0.6301167486404338
1,1,1,1,0.6301167397229611
1,1,1,1,0.6301166894453947
1,2,1,0,0.6301166862372536
1,1,0,0,0.6301166699361866
1,1,1,0,0.6301166613436435
0,0,0,0,0.6301166365592048
1,1,1,0,0.6301165922231781
1,1,1,1,0.6301165822867856
1,1,1,0,0.6301165485802938
1,2,0,0,0.6301165433694398
1,1,1,1,0.6301165148939658
1,1,1,1,0.6301165119245712
1,2,1,0,0.6301164774847368
0,0,1,1,0.6301164734551089
1,2,1,1,0.6301164480283163
1,1,1,1,0.6301164224479
1,1,1,1,0.6301164209777881
1,1,0,0,0.6301164088392072
0,1,1,0,0.6301163721069717
0,1,0,1,0.6301163231455915
1,1,1,1,0.6301163112191447
1,2,1,0,0.6301161812948979
1,1,1,0,0.6301161470178405
1,1,1,0,0.6301161234526024
1,1,1,0,0.6301161194704173
1,1,0,1,0.6301160565059671
1,1,1,1,0.6301160277649935
1,2,1,1,0.6301160256775719
1,1,0,0,0.6301159877249862
1,2,0,0,0.6301159196734457
1,2,1,1,0.6301158709571868
1,1,1,0,0.6301158163243376
0,2,0,0,0.6301157518851591
1,1,1,1,0.6301157267028112
1,2,1,0,0.6301157095128603
1,1,0,1,0.6301156402823321
0,1,0,0,0.6301155992481949
1,1,1,1,0.630115588999817
1,1,0,1,0.6301155837435035
1,1,1,1,0.6301155656224976
1,2,1,0,0.6301153868973922
1,2,1,0,0.6301149710465264
1,1,1,0,0.6301149676069108
1,1,1,0,0.6301149317175708
1,1,1,0,0.6301148135355821
1,1,1,0,0.6301138713463885
1,0,1,1,0.6293852837863527
1,0,1,0,0.627925801425933
1,0,0,1,0.627924121927554
1,2,0,1,0.6279233877120113
1,2,1,0,0.626461969921738
1,2,1,1,0.6264618459987422
1,2,0,1,0.6264614097644231
1,2,1,1,0.6264608657069288
1,2,1,1,0.6250018316688194
1,2,0,1,0.6250013170683953
1,2,0,0,0.625001243938733
1,2,1,0,0.6250008876199575
1,2,1,0,0.6250006512640963
1,2,1,0,0.624999541630781
1,2,0,0,0.6249993168836381
1,0,0,1,0.6249988942592215
0,2,1,0,0.6249979650897235
1,2,0,0,0.6235399512258443
1,1,1,0,0.6235394495594677
0,1,0,0,0.6235392718427296
1,1,1,0,0.6235391235138937
1,2,1,0,0.6235390495005575
1,1,1,1,0.6235390343606498
0,2,0,1,0.6235389233582946
1,1,0,1,0.6235386997526062
1,2,1,1,0.6235385322552649
1,2,1,1,0.6235385078717387
1,2,1,0,0.6235384259694506
0,2,1,1,0.6235383646547812
1,2,0,0,0.6235382510930007
0,2,0,0,0.6235381560376295
1,2,1,0,0.6235380970864608
0,2,1,0,0.6235380137783154
1,1,1,0,0.6235379807491275
1,1,0,0,0.6235378245892085
0,2,1,1,0.6235378194900426
1,2,1,1,0.6235377933060152
1,1,1,1,0.6235375841802251
0,2,1,0,0.6235375514976438
1,2,1,0,0.623537477717592
1,1,1,1,0.6235374742336331
0,2,1,1,0.6235374293684799
1,2,1,0,0.6235374290189947
0,2,0,1,0.6235374199948394
0,2,1,0,0.6235373423908189
0,1,1,1,0.6235372847487071
1,2,1,1,0.6235371975767292
0,2,1,0,0.6235370933087061
1,2,0,0,0.6235369483111295
1,2,1,1,0.623536791086555
1,2,1,1,0.6235367519982389
1,1,0,1,0.6235367203221871
0,1,1,0,0.6235367155912706
1,2,1,0,0.6235364705868051
1,1,1,0,0.6235359375794728
0,2,1,0,0.6235358993932433
1,1,0,0,0.6235352283474395
1,0,1,1,0.6228059582294078
1,2,0,1,0.6213457091925998
1,0,0,1,0.6213453329854379
1,2,1,1,0.6198837976804146
1,2,0,1,0.6198834855886431
1,2,1,1,0.6198832739226189
1,2,1,1,0.6198828869860715
1,2,1,1,0.6198818026330387
1,0,0,0,0.6191500213597652
1,0,1,0,0.6184230185849533
1,2,1,0,0.6184215797734152
0,2,1,0,0.6184211311197938
1,2,1,1,0.6184209189509585
1,0,1,1,0.6184201209640237
1,2,1,1,0.6184200724953888
1,2,1,1,0.6184199626565168
1,2,1,1,0.6184186023051335
1,0,1,1,0.6176917755167269
1,1,0,1,0.6169602912242431
1,1,0,0,0.616960131663023
1,2,0,0,0.6169601006192134
1,2,1,1,0.616960080446191
1,2,1,1,0.6169599571623146
0,2,0,0,0.616959758943877
1,2,1,1,0.616959681094296
1,2,1,1,0.6169596583156479
1,2,1,1,0.6169596445334266
1,2,1,0,0.6169595518348964
0,1,1,1,0.6169595364542391
0,2,0,1,0.6169594862994842
1,2,1,1,0.6169593851013048
1,2,1,1,0.6169592035501481
1,2,1,0,0.6169591765510474
1,2,0,0,0.6169591741353966
1,2,0,0,0.6169589662217714
1,1,1,1,0.6169589251554992
1,1,1,1,0.6169588945232457
1,2,0,1,0.6169588808879284
0,2,1,1,0.616958721666811
1,1,1,0,0.6169586864677429
1,1,1,1,0.616958552290786
1,2,1,1,0.6169584297006202
1,2,0,1,0.6169582744173204
1,2,1,0,0.6169582070647814
1,2,1,0,0.6169581584141756
1,2,0,0,0.6169581028009667
1,1,1,1,0.6169581013347916
1,2,1,0,0.6169580926267607
1,2,1,1,0.6169575080023161
1,0,1,1,0.6147688370353276
1,0,1,1,0.6147670921809235
0,0,0,0,0.6147652758372194
1,2,1,1,0.6133053159236538
1,2,1,1,0.6133038308912534
1,2,0,1,0.6133037756295118
0,2,0,1,0.6118436442123631
1,2,0,1,0.6118421457844536
1,2,1,1,0.6118415619001286
1,0,1,1,0.6118415252861242
1,2,1,1,0.6118413924365133
1,2,1,1,0.6118412125735373
1,2,1,0,0.6118407435666139
1,0,1,1,0.6118404150503645
1,0,1,1,0.6111105096653241
0,2,1,0,0.6103818340317266
1,2,1,0,0.6103816431421214
0,2,1,0,0.6103813484168471
1,1,0,0,0.6103812154822341
1,1,0,1,0.610381171939713
1,2,0,1,0.6103810508503155
1,1,0,0,0.6103804319414147
1,1,1,0,0.6103801512082068
0,2,1,1,0.6103798829460564
1,2,1,1,0.6103798610862374
1,2,0,0,0.6103798523224112
1,2,1,0,0.6103798282315204
1,0,1,0,0.61037969700393
1,2,0,1,0.6103795392772257
0,2,1,0,0.6103792836626662
1,1,0,1,0.6103785754061083
1,1,0,1,0.6103785503580548
1,0,1,0,0.6096485830669038
0,2,1,0,0.6081868994900012
1,0,1,0,0.6067253758532211
1,2,0,0,0.6067231519112847
1,0,1,0,0.6052638965659115
1,0,0,0,0.6052637684665189
1,2,0,0,0.605262567382238
1,2,0,0,0.6052623422841397
1,2,1,1,0.605262289960312
1,2,0,0,0.6052615016271775
1,2,0,1,0.6038030750978427
1,2,1,1,0.6038020402062144
1,2,1,1,0.6038020264704035
1,2,1,1,0.6038020076610007
1,0,1,1,0.6038019959983499
1,1,0,1,0.6038019536030014
0,2,1,0,0.6038016184523803
0,2,1,0,0.6038015054877157
1,2,1,1,0.6038012981559495
1,2,1,1,0.6038011713209931
1,2,0,1,0.6038011167543267
1,2,1,1,0.6038009065802177
1,2,0,1,0.6038004536783254
1,2,1,1,0.6038003262819126
1,1,1,1,0.6023410436271454
0,1,1,0,0.6023408668343825
1,1,1,1,0.6023407144405348
1,2,0,0,0.6023406643348894
1,1,0,0,0.6023406426329732
0,2,0,0,0.6023405611066781
1,1,1,1,0.6023404954114778
1,1,0,0,0.6023404582529065
1,1,1,0,0.6023403172428317
1,1,0,1,0.6023402485256935
0,1,1,0,0.6023400250776328
1,1,1,1,0.6023399750964865
1,1,0,0,0.602339867710983
0,1,0,0,0.6023398450578102
0,1,1,0,0.6023398447233875
1,2,0,1,0.602339698255499
1,0,1,1,0.602339690382894
0,1,1,1,0.6023396682580077
1,1,0,0,0.6023396628680036
1,1,1,0,0.6023396541641071
1,1,0,0,0.6023396138663136
0,2,1,1,0.6023396101637023
1,1,1,0,0.6023395966538858
1,2,0,0,0.6023395639931028
1,1,1,1,0.6023395638283964
1,2,1,0,0.6023395506643584
1,2,0,0,0.6023394418487046
0,2,0,1,0.6023394360746415
1,2,1,0,0.6023393399803348
1,2,1,0,0.6023393077265835
1,2,0,1,0.6023392963021688
1,2,1,1,0.602339278893596
1,1,0,0,0.6023392760895931
1,1,1,0,0.6023391863466012
0,1,1,0,0.6023391233013023
0,1,1,0,0.6023390987802874
0,1,0,0,0.6023390596585791
1,1,1,0,0.6023390445353547
1,1,1,1,0.6023390195114547
0,2,1,1,0.6023389931728411
1,1,0,0,0.6023389376853159
1,2,0,1,0.6023389303524984
1,1,0,0,0.6023389111052628
1,1,1,0,0.602338859909316
0,1,1,0,0.602338812600035
1,0,0,1,0.6023387776583523
1,1,1,0,0.6023387693491514
1,0,0,1,0.6023386461486286
1,2,1,0,0.602338568986015
0,1,1,0,0.6023384644653836
0,1,1,0,0.6023384594450746
0,2,1,0,0.6023384403138412
0,1,0,0,0.602338364252378
1,2,1,1,0.6023383533958534
1,1,1,0,0.602338341233141
1,2,0,0,0.6023383229083278
1,1,0,0,0.6023382914100881
1,1,1,0,0.6023382722860088
1,1,1,0,0.6023382311137632
1,2,0,0,0.6023381850290985
0,1,1,0,0.6023380520964947
1,1,1,1,0.6023379926950201
1,1,0,1,0.6023379609420509
1,1,1,0,0.602337863699497
0,1,1,1,0.602337778956555
1,1,1,0,0.6023377232945348
1,1,0,0,0.6023374508078779
1,1,0,1,0.6023372199069897
1,1,1,1,0.6023371826027083
0,1,0,1,0.6023356237251277
1,2,1,1,0.600145997931147
1,0,1,0,0.6001457108975166
0,2,1,1,0.5986857961755643
1,2,1,1,0.5986848694247185
1,2,1,1,0.5986844113045177
1,0,1,1,0.5986842045188071
1,2,0,1,0.5986837583673058
1,2,1,0,0.5986833859289067
1,2,1,0,0.598683218396028
1,2,1,1,0.5986824871765309
1,0,1,1,0.5972237587960261
1,2,0,1,0.5972236040359189
1,2,1,0,0.5972234110669624
1,2,1,0,0.5972233640713132
1,2,1,1,0.5972232052202028
1,1,1,1,0.5972230931199681
1,2,1,1,0.5972229300496453
1,2,1,1,0.5972224191326911
1,1,1,1,0.5972223486276241
1,2,0,1,0.5972222476434487
1,2,1,1,0.5972222276975769
0,2,1,1,0.5972221188531031
0,2,1,1,0.597222100053476
1,2,0,1,0.5972220596153869
0,2,1,0,0.5972219265225673
1,2,1,1,0.5972218080709206
0,2,1,0,0.597221694352316
1,1,0,1,0.5972215370760944
1,1,0,1,0.5972215248399463
0,2,1,0,0.5972212958212687
1,0,0,0,0.5972211877010707
1,2,0,1,0.597221180967257
1,2,0,0,0.5972210751202177
1,2,1,1,0.5957624198245759
0,2,1,0,0.5957623260139598
1,1,0,0,0.5957619647316822
1,2,1,0,0.5957619521434323
1,1,1,1,0.5957618729856103
1,2,0,0,0.595761737470368
0,1,1,1,0.5957617081416983
1,2,1,1,0.595761652649742
1,1,1,0,0.5957616283450723
1,2,0,0,0.5957614518328427
1,1,1,1,0.5957612578740759
0,2,0,0,0.5957612146898462
0,2,1,1,0.5957609325737615
1,1,1,1,0.5957609267712681
1,1,1,1,0.595760804549549
1,2,1,1,0.5957607579538232
0,2,0,1,0.5957607041350503
1,2,1,1,0.5957606065348895
1,1,1,0,0.5957606062198915
1,2,0,0,0.5957605874431737
1,1,0,1,0.5957605033860267
0,1,1,1,0.5957603947874951
1,2,0,0,0.5957603759879891
1,2,1,1,0.595760356458812
1,0,1,0,0.5957603482762163
1,2,0,0,0.5957603411376837
1,2,1,1,0.5957603113852835
0,0,0,0,0.5957602732510984
1,1,1,1,0.5957602371268127
1,2,1,0,0.5957602037732291
1,1,1,1,0.5957601420764221
1,0,1,1,0.5957601002263666
1,1,1,1,0.5957600053348503
0,0,0,0,0.5957599290256957
1,1,0,0,0.59575990465411
1,2,0,1,0.5957598452195477
1,1,1,1,0.5957597954526196
1,1,0,0,0.5957597687100734
1,1,1,0,0.5957597549900983
1,1,1,1,0.5957596637800383
0,1,1,1,0.5957596437611743
1,2,1,1,0.5957594793926103
1,2,1,1,0.5957592913151312
0,1,1,0,0.5957592545966015
1,1,0,0,0.5957591288650224
0,2,1,1,0.5957590849575938
0,2,0,1,0.5957589652116139
1,1,0,1,0.5957589555766262
0,1,0,0,0.595758883841032
1,2,1,1,0.5957587701656712
1,1,1,1,0.5957586564624614
1,1,0,0,0.59575845219168
0,2,1,0,0.59575825456459
0,2,1,1,0.5957575699683114
1,2,1,1,0.5950301841214444
1,0,0,1,0.5935689262194674
1,0,1,1,0.5921068827767738
1,2,0,1,0.5921055121167329
0,2,1,0,0.5906466018217661
1,2,1,0,0.5906448715759652
1,2,0,0,0.5906441534101621
1,1,0,1,0.5906441363359529
1,2,1,1,0.5906439968098209
1,2,0,1,0.5906439204156735
1,2,0,1,0.5906434680706777
1,2,1,1,0.5906432442389755
1,2,1,0,0.590643132876093
1,2,1,0,0.5906426279426357
1,2,0,0,0.5906420590537068
1,2,1,1,0.5906420082190537
1,2,0,1,0.5906414493354809
0,2,0,0,0.5891840124157764
1,2,1,0,0.5891828107031479
0,2,0,1,0.5891821086422883
0,1,0,0,0.589182076655196
1,2,1,1,0.5891819560489826
1,1,1,1,0.5891819463962512
0,1,1,1,0.5891816159130405
1,2,1,1,0.5891814559687377
1,2,1,0,0.5891811196994349
0,1,1,1,0.5891810843980664
0,2,1,1,0.5891806935178024
1,2,1,0,0.5891804032428817
1,0,0,0,0.5891803768268321
1,1,1,1,0.5891802673929841
1,2,1,1,0.5891802393494322
1,1,1,0,0.5891798514912794
0,0,1,1,0.585528166082478
1,0,1,1,0.5855267673882678
0,2,0,1,0.5855262337599422
1,0,1,0,0.5855262057849373
1,2,0,1,0.5855261820753963
1,0,1,1,0.5840662189343623
0,0,0,1,0.5840659807251225
1,2,1,1,0.5840646984142207
1,2,1,0,0.5840646318350139
1,0,0,1,0.584064506967641
0,2,0,0,0.5840639739067717
1,0,1,1,0.5840638137725331
1,2,1,0,0.5840637890966278
0,0,1,1,0.5840633077390115
1,2,1,1,0.5826041478531895
1,2,1,1,0.5826038814261931
1,1,0,1,0.5826034008013292
1,2,1,1,0.5826033134210706
1,1,1,1,0.582603251221858
1,2,1,0,0.5826030359146358
1,1,1,1,0.5826029827539823
1,0,1,1,0.5826026351237485
1,1,0,0,0.5826025648608301
1,2,1,1,0.5826022398452612
0,2,1,1,0.5826022131623373
1,2,1,1,0.5826020577028128
1,2,1,0,0.5826020365697929
1,2,1,1,0.5826019528999996
1,2,1,1,0.582601824907204
0,2,1,1,0.5826018077390871
1,2,1,0,0.5826017211378859
0,2,1,0,0.5826016032928022
1,2,1,1,0.5826014137029137
0,2,0,1,0.5826011100172751
1,2,1,1,0.5804101425474418
1,0,1,0,0.5804078601719146
1,0,1,0,0.57894808716747
1,2,0,0,0.5789480432162976
1,2,1,1,0.578947049652998
1,2,1,1,0.5789470445993613
1,0,1,1,0.5789466908099034
1,0,1,1,0.5782168793494581
1,2,1,0,0.5774866562428221
1,2,1,1,0.5774847107261589
1,2,1,1,0.5774847024298475
1,2,1,1,0.5760245436483488
1,0,0,0,0.5760243995803579
1,2,1,1,0.5760233189680243
1,2,1,1,0.5760229088784632
1,0,0,1,0.5760227430305649
1,2,1,0,0.5760223718002501
1,2,1,1,0.5760221909967481
1,1,0,1,0.5760220067797023
1,0,1,1,0.5760219320535025
0,1,0,0,0.5745634485460012
1,1,1,0,0.5745633865521219
1,1,1,1,0.5745632360831905
1,1,1,0,0.5745627222203233
1,2,1,0,0.5745626888477009
1,0,1,0,0.574562677486096
1,1,1,0,0.574562658708844
1,2,1,0,0.5745625862299242
1,2,1,0,0.5745625709274678
0,1,1,0,0.5745624540806128
1,1,1,0,0.5745624260754691
1,1,1,0,0.5745623348612839
0,1,1,1,0.5745621902138295
1,1,1,1,0.574562161148402
0,1,0,0,0.5745621588539435
1,1,1,1,0.5745621160159173
1,2,1,1,0.5745620642822054
1,1,1,0,0.5745620231542269
1,1,0,0,0.574562009936325
1,0,0,0,0.574561997343356
1,2,1,1,0.5745619529093271
1,1,1,1,0.5745619351289325
1,1,1,0,0.5745618674933876
1,2,1,0,0.5745618646150081
1,2,0,1,0.5745618288154568
1,2,0,1,0.5745617927230755
1,2,1,0,0.574561783366538
1,1,0,0,0.5745617248304487
1,1,1,0,0.574561612182054
0,1,1,0,0.5745615862292642
0,1,0,0,0.5745615625825454
1,2,0,0,0.5745615577189946
0,1,0,0,0.5745615367651173
1,1,1,0,0.5745614782865325
0,1,0,1,0.5745614398547035
1,1,0,1,0.5745614207690767
1,1,1,1,0.5745613610360208
0,1,1,0,0.5745611835810533
1,2,1,0,0.5745611804375987
1,1,1,1,0.574561175578098
1,1,1,0,0.5745611643404027
1,2,1,0,0.5745610788379806
1,1,0,0,0.5745610718992671
0,1,1,1,0.5745610620552072
0,1,1,0,0.5745610171310467
1,1,1,1,0.5745609587309408
1,2,0,1,0.5745609372106243
1,2,0,1,0.5745609307591728
1,2,0,0,0.5745608956479277
1,1,1,0,0.5745608835020057
1,1,1,1,0.57456086757826
1,2,1,1,0.5745608584740117
1,2,0,0,0.5745608211433535
1,1,0,0,0.5745607995755065
0,2,1,1,0.5745607868769135
0,1,1,0,0.5745606810575299
1,2,0,1,0.5745606024194456
1,1,0,1,0.574560500341893
1,1,1,0,0.57456044099926
0,1,0,0,0.5745604394128755
1,1,0,1,0.5745604348804256
1,1,1,0,0.5745603954177122
1,1,0,1,0.5745603508488507
1,1,1,0,0.5745602081607659
0,1,1,1,0.5745600904130092
1,1,1,0,0.5745599800630256
1,2,1,0,0.5745597832671863
0,1,1,1,0.5745596751108155
1,2,0,1,0.5745595351635283
1,1,1,0,0.5745594681797759
1,2,1,1,0.5738299505286806
1,0,1,1,0.5723694923706555
0,2,1,0,0.5723684543975713
1,2,1,1,0.5723683299277559
1,0,1,1,0.5723682534126737
1,2,0,1,0.5723680269176414
1,2,1,1,0.5709077353275305
1,2,1,0,0.5709077317192459
1,2,1,0,0.5709062957546763
1,2,1,1,0.5709058252519423
1,2,1,1,0.5709049420648676
0,2,0,1,0.5694464490911731
1,2,1,0,0.5694458388552599
1,1,1,0,0.5694458275499853
0,2,1,1,0.5694454968943093
1,2,1,0,0.5694454473445101
1,2,1,0,0.5694452152648498
0,0,1,0,0.5694449165476577
1,1,1,1,0.56944464022806
0,2,1,1,0.5694446150264717
1,2,1,0,0.5694442644042021
0,2,1,1,0.56944418994179
1,1,1,0,0.5694440492415004
1,2,1,1,0.5694440202143628
1,2,0,1,0.5694439711962389
1,0,0,1,0.569443951330633
1,2,1,1,0.5694432581593967
1,1,0,1,0.5694431298258004
1,2,0,1,0.5694422496764808
1,1,0,1,0.5679842297801871
1,0,0,1,0.567983780178491
1,1,0,0,0.5679837389132769
1,2,1,0,0.5679836674674623
1,1,0,1,0.5679835890267303
1,0,0,0,0.5679835321318771
1,2,0,0,0.567983448793152
0,1,1,0,0.5679833853824564
1,1,1,1,0.5679833493881677
1,1,1,0,0.5679831459140154
1,1,0,1,0.5679830763416525
1,2,1,1,0.5679830101787098
1,2,0,1,0.5679829503590839
1,1,0,0,0.567982937222297
1,2,1,0,0.5679829322853416
1,1,1,0,0.5679829180206798
1,2,1,0,0.5679828934035392
0,1,1,0,0.5679828598591394
1,1,0,0,0.5679828038902148
1,1,0,1,0.5679826676827937
1,1,1,0,0.5679826418651273
1,1,1,1,0.5679826336311732
0,1,1,0,0.5679824871020757
1,2,1,0,0.5679822724890873
0,2,1,0,0.5679821233884726
1,1,1,0,0.5679820834720811
1,1,0,0,0.567982024898267
1,0,1,0,0.5679818870020978
0,2,0,1,0.5679818762228099
1,2,1,1,0.5679818348614722
0,1,1,1,0.5679818052609936
1,2,1,0,0.5679817865472345
1,0,1,0,0.567981767621353
1,1,1,1,0.5679816847082617
1,2,0,1,0.5679815839293841
1,1,1,0,0.5679815469412659
1,1,1,0,0.567981378681216
1,2,1,1,0.5679812241095319
1,1,1,0,0.5679810637480869
1,2,1,0,0.5679810092030603
1,1,1,1,0.5679809569128862
1,2,1,1,0.5679805108475395
1,1,1,1,0.5679804249956563
1,2,1,1,0.565789431667376
1,2,1,1,0.565788552769272
1,2,1,0,0.5643285667519843
1,2,0,1,0.5643277717707217
0,0,0,1,0.5643265653837652
1,2,0,1,0.5628670489953913
1,2,1,1,0.5628667189770297
1,2,1,1,0.5628664645953518
0,2,1,1,0.5628660862811619
1,2,1,1,0.5628656456774171
1,2,1,1,0.5628649091700497
1,2,0,1,0.5628644651500843
1,2,1,1,0.5628637425895372
1,0,1,1,0.5621355281495742
1,1,1,1,0.561405088203292
1,1,1,1,0.5614050740571093
0,1,0,0,0.5614049768092791
1,2,1,1,0.5614049639603735
1,1,1,1,0.5614046033772451
0,2,0,1,0.5614045934268246
1,2,1,0,0.5614045051487608
1,1,1,0,0.5614044962830874
1,0,1,1,0.5614044468535028
1,1,1,1,0.5614043776872134
0,1,1,1,0.5614043737095831
0,1,1,1,0.561404300267766
1,2,1,0,0.5614042630209831
1,2,0,1,0.5614041927123193
